stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id,ObjectId
52.125638,1,4192,-106.634803,,,,,Cumberland / Temperance,,4192,,706
52.126156,1,4193,-106.634574,,,,,Cumberland / Temperance,,4193,,707
52.169362,1,4195,-106.586725,,,,,Konihowski / Bourgonje,,4195,,708
52.118311,0,4196,-106.575531,,,,,Degeer / Boychuk,,4196,,709
52.118308,1,4197,-106.583748,,,,,DeGeer / DeGeer,,4197,,710
52.118493,1,4198,-106.586791,,,,,McKercher / DeGeer,,4198,,711
52.118315,1,4199,-106.579905,,,,,DeGeer / DeGeer,,4199,,712
52.134066,1,4200,-106.729517,,,,,Diefenbaker / Centennial,,4200,,713
52.127122,1,4202,-106.728019,,,,,Diefenbaker / Fairlight,,4202,,714
52.136827,1,4203,-106.746738,,,,,Diefenbaker / Lisgar,,4203,,715
52.136821,1,4205,-106.735484,,,,,Diefenbaker / Mowat,,4205,,716
52.136822,1,4208,-106.748774,,,,,Diefenbaker / Steeves,,4208,,717
52.175995,1,3643,-106.632781,,,,,Russell / Roborecki,,3643,,718
52.177599,1,3644,-106.633184,,,,,Russell / Meilicke Road,,3644,,719
52.13239,1,4088,-106.743826,,,,,Centennial / Johnson,,4088,,720
52.178302,1,3645,-106.632947,,,,,Russell / Meilicke,,3645,,721
52.17381,1,3646,-106.632608,,,,,Russell / Lenore,,3646,,722
52.181352,1,3648,-106.632934,,,,,Russell / Goerzen,,3648,,723
52.201367,0,4089,-106.646661,,,,,Millar / 71st Street,,4089,,724
52.133248,1,3650,-106.710382,,,,,Witney / Rusholme,,3650,,725
52.132365,1,4090,-106.740332,,,,,Centennial / Tache,,4090,,726
52.128986,1,3652,-106.710416,,,,,Witney / 22nd Street,,3652,,727
52.132393,1,4091,-106.746857,,,,,Centennial / Lisgar,,4091,,728
52.133297,1,3653,-106.691194,,,,,Rusholme / Leif Erickson,,3653,,729
52.13255,1,4092,-106.734101,,,,,Centennial / McDougall,,4092,,730
52.133282,1,3657,-106.705088,,,,,Rusholme / Avenue W,,3657,,731
52.161454,0,4093,-106.660715,,,,,1st Avenue / 44th Street,,4093,,732
52.133449,1,3658,-106.704384,,,,,Rusholme / Avenue V,,3658,,733
52.13239,1,4094,-106.752589,,,,,Centennial / Cockburn,,4094,,734
52.133279,1,3659,-106.700419,,,,,Rusholme / Avenue T,,3659,,735
52.143259,1,4095,-106.59904,,,,,Central / 115th Street,,4095,,736
52.133436,1,3660,-106.701543,,,,,Rusholme / Avenue T,,3660,,737
52.133912,1,4096,-106.598828,,,,,Central / 105th Street,,4096,,738
52.133258,1,4097,-106.599096,,,,,Central / 105th Street,,4097,,739
52.133412,1,4098,-106.663604,,,,,1st Avenue / 25th Street,,4098,,740
52.137047,1,4100,-106.598849,,,,,Central / 108th Street,,4100,,741
52.136247,1,4101,-106.599114,,,,,Central / 108th Street,,4101,,742
52.141126,1,4104,-106.598808,,,,,Central / 112th Street,,4104,,743
52.140295,1,4105,-106.599052,,,,,Central / 112th Street,,4105,,744
52.132072,1,4106,-106.598816,,,,,Central / Central Place,,4106,,745
52.163516,1,4107,-106.629927,,,,,Assiniboine / Churchill Drive,,4107,,746
52.16243,1,4108,-106.634262,,,,,Assiniboine / Ravine Drive,,4108,,747
52.136963,0,4116,-106.68847,,,,,29th Sreet / Avenue M,,4116,,748
52.121587,1,4117,-106.723984,,,,,Clancy / Pendygrasse,,4117,,749
52.117627,1,4118,-106.646597,,,,,Clarence / 10th Street,,4118,,750
52.119896,1,4120,-106.646629,,,,,Clarence / 12th Street,,4120,,751
52.120056,1,4121,-106.646352,,,,,Clarence / 12th Street,,4121,,752
52.121542,1,4123,-106.646603,,,,,Clarence / 14th Street,,4123,,753
52.121715,1,4124,-106.646376,,,,,Clarence / 14th Street,,4124,,754
52.108965,1,4127,-106.646631,,,,,Clarence / 2nd Street,,4127,,755
52.109417,0,4128,-106.646386,,,,,Clarence / 2nd Street,,4128,,756
52.149055,1,4129,-106.697118,,,,,Richardson / Glenwood,,4129,,757
52.111249,0,4130,-106.646376,,,,,Clarence / 4th Street,,4130,,758
52.112496,1,4132,-106.646618,,,,,Clarence / 6th Street,,4132,,759
52.113113,0,4133,-106.646373,,,,,Clarence / 6th Street,,4133,,760
52.119675,1,3756,-106.72979,,,,,Pendygrasse / Henigman,,3756,,761
52.119503,1,3757,-106.730003,,,,,Pendygrasse / 400-Block,,3757,,762
52.119596,1,3758,-106.732025,,,,,500 Block Pendygrasse,,3758,,763
52.119265,1,3759,-106.725798,,,,,Pendygrasse / Terra Rosa,,3759,,764
52.120057,1,3762,-106.740709,,,,,Pendygrasse / Fairlight,,3762,,765
52.119838,1,3765,-106.736397,,,,,Pendygrasse / Barber,,3765,,766
52.111375,1,3766,-106.594561,,,,,Parkdale / Moss,,3766,,767
52.111208,1,3768,-106.594741,,,,,Parkdale / Beurling,,3768,,768
52.145789,1,3771,-106.646677,,,,,Osborne / Edward Avenue,,3771,,769
52.145909,1,3772,-106.646864,,,,,Osborne / Edward,,3772,,770
52.145904,0,3773,-106.650022,,,,,Osborne / 9th Avenue,,3773,,771
52.145789,1,3774,-106.650045,,,,,Osborne / 8th Avenue,,3774,,772
52.145801,1,3775,-106.651595,,,,,Osborne / 7th Avenue,,3775,,773
52.145909,1,3776,-106.651848,,,,,Osborne / 7th,,3776,,774
52.145779,1,3777,-106.647942,,,,,Osborne / 10th Avenue,,3777,,775
52.145896,0,3778,-106.648163,,,,,Osborne / 10th,,3778,,776
52.135157,1,3787,-106.633444,,,,,Innovation / Lot H,,3787,,777
52.098557,1,3789,-106.582001,,,,,Nemeiben / Smoothstone,,3789,,778
52.098536,1,3790,-106.573161,,,,,Nemeiben / Emmeline,,3790,,779
52.157855,1,3793,-106.653821,,,,,Circle / Venture,,3793,,780
52.108745,0,3798,-106.724609,,,,,Mountbatten / Lancaster,,3798,,781
52.107898,0,3799,-106.735276,,,,,Mountbatten / Haida,,3799,,782
52.108237,0,3800,-106.7294,,,,,Mountbatten / Crerar,,3800,,783
52.183553,0,3801,-106.657793,,,,,Miners / 58th Street,,3801,,784
52.172848,0,3802,-106.650022,,,,,51st Street / Cleveland,,3802,,785
52.179829,0,3803,-106.657794,,,,,Miners / 56th Street,,3803,,786
52.172844,0,3804,-106.664014,,,,,51st Street / Faithfull,,3804,,787
52.177416,0,3805,-106.657736,,,,,Miners / 3000-Block,,3805,,788
52.093316,1,3806,-106.634492,,,,,Wilson / Cumberland,,3806,,789
52.133928,1,3807,-106.666453,,,,,25th Street / Ontario,,3807,,790
52.177866,0,3808,-106.646354,,,,,Millar / Molaro,,3808,,791
52.187514,0,3809,-106.647015,,,,,60th Street / Millar,,3809,,792
52.170284,0,3810,-106.664999,,,,,Faithfull / 50th Street,,3810,,793
52.180439,0,3811,-106.646351,,,,,Millar / English,,3811,,794
52.173832,0,3812,-106.646342,,,,,Millar / 51st Street,,3812,,795
52.155674,1,3813,-106.596473,,,,,McWillie / Konihowski,,3813,,796
52.107429,1,3814,-106.631534,,,,,Taylor / Louise,,3814,,797
52.10239,1,3817,-106.589343,,,,,McKercher / Taylor,,3817,,798
52.101505,1,3818,-106.590262,,,,,McKercher / Taylor,,3818,,799
52.109522,1,3819,-106.586784,,,,,McKercher / Tait,,3819,,800
52.136824,1,4210,-106.742479,,,,,Diefenbaker / Vanier,,4210,,801
52.136828,1,4211,-106.752606,,,,,Diefenbaker / Devonshire,,4211,,802
52.108801,0,4212,-106.736142,,,,,Dieppe / Haida,,4212,,803
52.193841,0,4213,-106.670163,,,,,Idylwyld Service / Marquis Drive,,4213,,804
52.191763,0,4216,-106.645408,,,,,64th Street / Millar,,4216,,805
52.101091,1,4217,-106.610612,,,,,Arlington / Teachers Credit Union,0,4217,,806
52.157868,0,4220,-106.659505,,,,,Circle / 1st Avenue,,4220,,807
52.157808,0,4221,-106.662974,,,,,Circle / Quebec,,4221,,808
52.107002,1,4222,-106.622897,,,,,Preston / Taylor,,4222,,809
52.099484,1,4223,-106.592315,,,,,McKercher  / Stillwater,,4223,,810
52.098827,1,4224,-106.586992,,,,,Stillwater / Keeley,,4224,,811
52.097791,1,4225,-106.584538,,,,,Weyakwin / Stillwater,0,4225,,812
52.146742,0,4227,-106.646489,,,,,Edward / Balmoral,,4227,,813
52.131705,1,4228,-106.604152,,,,,Egbert / 104th Street,,4228,,814
52.133851,0,4229,-106.603905,,,,,Egbert / 105th Street,,4229,,815
52.133926,1,4230,-106.6041,,,,,Egbert Ave/ 105th Street,,4230,,816
52.134844,1,4231,-106.603899,,,,,Egbert / 106th Street,,4231,,817
52.135785,0,4232,-106.603907,,,,,Egbert / 107th Street,,4232,,818
52.136899,1,4233,-106.603851,,,,,Egbert / 108th Street,,4233,,819
52.136208,1,4234,-106.604095,,,,,Egbert / 108th Street,,4234,,820
52.109313,1,5612,-106.608706,,,,,Arlington / Welker,,5612,,821
52.139903,1,4236,-106.603866,,,,,Egbert / 111th Street,,4236,,822
52.13944,0,4237,-106.604103,,,,,Egbert / 111th Street,,4237,,823
52.142052,0,4239,-106.603862,,,,,Egbert / 113th Street,,4239,,824
52.14128,0,4240,-106.604082,,,,,Egbert / 113th Street,,4240,,825
52.143924,1,4241,-106.603806,,,,,115th Street / Egbert,,4241,,826
52.111867,0,4242,-106.741583,,,,,Elevator / Arnhem,,4242,,827
52.108487,0,4243,-106.741591,,,,,Elevator / Dieppe,,4243,,828
52.109859,0,4244,-106.741591,,,,,Elevator / Ortona,,4244,,829
52.101664,1,4246,-106.566858,,,,,Pawlychenko / Herold,,4246,,830
52.126803,1,4247,-106.72958,,,,,Fairlight / Diefenbaker,,4247,,831
52.101663,1,4248,-106.563066,,,,,Pawlychenko / 135 Pawlychenko,,4248,,832
52.125702,1,4249,-106.732739,,,,,Fairlight / Olmstead,,4249,,833
52.124818,1,4251,-106.722206,,,,,Fairmont / Forrester,,4251,,834
52.150165,0,4253,-106.566806,,,,,Nelson / McOrmond,,4253,,835
52.167399,1,4254,-106.589029,,,,,Konihowski / Bourgonje,,4254,,836
52.155504,1,4255,-106.561554,,,,,Stensrud / Zimmer,,4255,,837
52.159979,1,4263,-106.660684,,,,,1st Avenue / 43rd Street,,4263,,838
52.147021,1,4265,-106.710885,,,,,Richardson / Walker,,4265,,839
52.160335,0,4266,-106.649076,,,,,Millar / 43rd Street,,4266,,840
52.159,0,4281,-106.597459,,,,,Kristjanson / Garvie,,4281,,841
52.150717,1,4282,-106.721545,,,,,37th Street / Nixon,,4282,,842
52.144773,1,4283,-106.717971,,,,,Junor / Carrothers,,4283,,843
52.14887,1,4284,-106.717962,,,,,Junor / Ward,,4284,,844
52.125731,1,4287,-106.666525,,,,,20th Street / 1st Avenue,,4287,,845
52.141019,1,4289,-106.556966,,,,,Muzyka / Bennion,,4289,,846
52.138988,1,4290,-106.552823,,,,,Muzyka / Padget,,4290,,847
52.141804,1,4291,-106.550137,,,,,Muzyka / Kershaw Park,,4291,,848
52.153173,1,4292,-106.64743,,,,,Hazen / Rupert,,4292,,849
52.153243,1,4293,-106.646893,,,,,Rupert / Hazen,,4293,,850
52.103538,1,4294,-106.581775,,,,,Heritage / 1500-Block,,4294,,851
52.102085,1,4295,-106.58666,,,,,Heritage / Heritage Lane,,4295,,852
52.122129,1,4449,-106.634576,,,,,Cumberland / 14th Street,,4449,,853
52.105033,1,5614,-106.566976,,,,,Briarwood / Briarvale,0,5614,,854
52.105749,1,5615,-106.563172,,,,,Briarwood / Beechdale,,5615,,855
52.143894,1,4296,-106.552582,,,,,Keedwell / Muzyka,,4296,,856
52.10731,1,5616,-106.559215,,,,,Briarwood / Beechdale,,5616,,857
52.109036,1,5617,-106.557822,,,,,Briarwood / Beechmont,,5617,,858
52.110905,1,5618,-106.559865,,,,,Briarwood / Beechmont,,5618,,859
52.104754,1,4298,-106.578374,,,,,Heritage / Heritage View,,4298,,860
52.111001,1,5619,-106.562453,,,,,Briarwood / Bayfield,,5619,,861
52.101865,1,4300,-106.588383,,,,,Taylor / McKercher,,4300,,862
52.127265,1,5625,-106.758587,,,,,Betts / Molland,,5625,,863
52.103682,1,4301,-106.677722,,,,,Hilliard / Herman,,4301,,864
52.083891,1,5626,-106.638667,,,,,Stonebridge / Wellman,,5626,,865
52.163796,0,5627,-106.675787,,,,,45th Street / Wheaton,,5627,,866
52.107022,1,4302,-106.67741,,,,,Herman / Taylor,,4302,,867
52.154435,1,5631,-106.729252,,,,,West Hampton / Hargreaves,,5631,,868
52.14534,1,4304,-106.599021,,,,,Central / 116th Street,,4304,,869
52.155212,1,5633,-106.725368,,,,,West Hampton / Geary,,5633,,870
52.150377,0,4305,-106.739204,,,,,Latrace / 37th Street,,4305,,871
52.156357,0,5642,-106.684508,,,,,Robin / Saskatoon Inn,,5642,,872
52.121509,1,4450,-106.634812,,,,,Cumberland / 14th Street,,4450,,873
52.14755,0,4307,-106.739184,,,,,Latrace / Robinson,,4307,,874
52.156718,0,5643,-106.681361,,,,,Robin / Robin Way,,5643,,875
52.133472,1,4451,-106.563923,,,,,Kenderdine / Horlick,,4451,,876
52.13469,0,4309,-106.579264,,,,,Kerr / Gillam,,4309,,877
52.159316,0,5644,-106.679229,,,,,Hanselman / Cynthia,,5644,,878
52.13155,1,4452,-106.567897,,,,,Kenderdine / Wright Manor,,4452,,879
52.134039,1,4310,-106.670357,,,,,Idylwyld / 25th Street,,4310,,880
52.162463,0,5645,-106.679225,,,,,Hanselman / Shaw Cable,,5645,,881
52.130431,1,4453,-106.569931,,,,,Kenderdine / Wright Cr 100 Block,,4453,,882
52.134947,1,4311,-106.670355,,,,,Idylwyld / 27th Street,,4311,,883
52.169172,0,5653,-106.686705,,,,,Wayne Hicks / Airport Drive,,5653,,884
52.129699,1,4454,-106.573592,,,,,Kenderdine / Wright Cr 1200 Block,,4454,,885
52.136693,1,4312,-106.670397,,,,,Idylwyld / 29th Street,,4312,,886
52.145671,1,5655,-106.666254,,,,,Ontario / 34th Street,,5655,,887
52.132172,1,4455,-106.576794,,,,,Kenderdine / 600-Block,,4455,,888
52.139789,1,4313,-106.670378,,,,,Idylwyld / 31st Street,,4313,,889
52.145658,0,5656,-106.666049,,,,,Ontario / 34th,,5656,,890
52.135719,1,4457,-106.581713,,,,,Berini / Kerr,,4457,,891
52.13757,1,4458,-106.579739,,,,,Berini / 400-Block,,4458,,892
52.139456,1,4460,-106.579702,,,,,Berini / Rogers,,4460,,893
52.134684,1,4463,-106.575152,,,,,Kerr / Kenderdine,,4463,,894
52.134767,1,4464,-106.571343,,,,,Kerr / Chotem,,4464,,895
52.136393,1,4465,-106.567041,,,,,Kerr / Chotem,,4465,,896
52.138272,1,4466,-106.563577,,,,,Kerr / Kaplan Green,,4466,,897
52.116371,1,4472,-106.572047,,,,,Laurentian / Laurentian,,4472,,898
52.123838,1,4479,-106.586067,,,,,McKercher Dr / Boychuk Dr,,4479,,899
52.148846,0,4480,-106.64604,,,,,Windsor / Edward,,4480,,900
52.08678,0,4484,-106.647538,,,,,Brand / Clarence,,4484,,901
52.08764,0,4485,-106.652082,,,,,Brand / Brand Place,,4485,,902
52.08717,0,4486,-106.654711,,,,,Brand / Mitsubishi,,4486,,903
52.094471,1,4489,-106.552001,,,,,Rosewood / Rosewood Gate North,,4489,,904
52.10863,1,4492,-106.709617,,,,,Fletcher/ Maple Leaf,,4492,,905
52.189718,0,4500,-106.679793,,,,,SaskTel Centre,,4500,,906
52.082966,1,5333,-106.607792,,,,,Hunter / Senick,,5333,,907
52.107396,1,5339,-106.662861,,,,,Taylor /Victoria,,5339,,908
52.149437,1,5344,-106.575599,,,,,Nelson / Lowe EB,0,5344,,909
52.106013,1,5355,-106.61485,,,,,Taylor / McEown,,5355,,910
52.120053,1,5362,-106.760746,,,,,McCormack / Kinloch Pl,0,5362,,911
52.150145,0,5363,-106.570099,,,,,Nelson Road / Heal,,5363,,912
52.141612,1,5364,-106.69426,,,,,Avenue P / 1000-Block,,5364,,913
52.119793,1,5368,-106.70565,,,,,Avenue W / 17th Street,,5368,,914
52.119847,1,5370,-106.733101,,,,,Pendygrasse / Peeling,,5370,,915
52.147218,1,5371,-106.575208,,,,,Lowe / Ludlow,,5371,,916
52.143963,1,5372,-106.663785,,,,,33rd / Quebec Avenue,,5372,,917
52.143783,1,5373,-106.662844,,,,,33rd Street / Quebec,,5373,,918
52.145374,0,5374,-106.696251,,,,,Edmonton / Co-op,,5374,,919
52.11974,0,5378,-106.639301,,,,,Bishop Murray High School,,5378,,920
52.156948,0,5379,-106.663237,,,,,Quebec / 41st Street,,5379,,921
52.144309,0,5380,-106.663235,,,,,Quebec / 33rd Street,,5380,,922
52.148735,0,5381,-106.663234,,,,,Quebec / 36th,,5381,,923
52.154322,0,5382,-106.663497,,,,,Quebec / 40th Street,,5382,,924
52.111459,0,5383,-106.703492,,,,,Fletcher / Schuyler,,5383,,925
52.11118,0,5384,-106.712244,,,,,Dudley / McLeod,,5384,,926
52.093431,1,5387,-106.588155,,,,,Kingsmere / Wollaston,,5387,,927
52.112914,1,5388,-106.709645,,,,,Dudley / Schuyler,,5388,,928
52.110512,0,5389,-106.7124,,,,,McLeod / Dudley,,5389,,929
52.129125,0,5391,-106.631794,,,,,Campus / Kinesiology,,5391,,930
52.129546,0,5392,-106.629157,,,,,Campus / Campus Drive,,5392,,931
52.093525,1,5396,-106.555533,,,,,Rosewood / Hastings Crescent,,5396,,932
52.09208,1,5397,-106.563536,,,,,Rosewood / Ledingham Crescent,,5397,,933
52.142652,1,4314,-106.67006,,,,,Idylwyld / 32nd Street,,4314,,934
52.143479,1,4315,-106.670404,,,,,Idylwyld / 33rd Street,,4315,,935
52.148255,0,5657,-106.666256,,,,,Ontario / 36th Street,,5657,,936
52.15087,1,4316,-106.727243,,,,,37th St / Sumner Cr,,4316,,937
52.125402,1,5660,-106.755093,,,,,Hart / Shillington,,5660,,938
52.133792,1,4318,-106.665153,,,,,25th Street / Ontario,,4318,,939
52.126546,0,5661,-106.748535,,,,,Hart / Bowlt,,5661,,940
52.150867,0,4320,-106.734661,,,,,37th / 3500 Block,,4320,,941
52.126694,0,5662,-106.741687,,,,,Hart / crosswalk,,5662,,942
52.146157,0,4321,-106.734762,,,,,Wedge / Manning,,4321,,943
52.124536,1,5663,-106.668652,,,,,19th Street / 1st Avenue,,5663,,944
52.084583,1,4323,-106.62248,,,,,Ironwood Crossing,,4323,,945
52.125369,1,5664,-106.75833,,,,,Hart Road / Betts,,5664,,946
52.13562,0,4324,-106.670049,,,,,Idylwyld / 27th Street,,4324,,947
52.083162,1,5665,-106.628709,,,,,Gordon / Laycock,,5665,,948
52.1375,1,4325,-106.670062,,,,,Idylwyld / 29th Street,,4325,,949
52.083894,0,5667,-106.633658,,,,,Gordon / Baillie,,5667,,950
52.140546,1,4326,-106.67007,,,,,Idylwyld / 31st Street,,4326,,951
52.084056,1,5668,-106.633046,,,,,Gordon / Stepney,,5668,,952
52.165934,1,4327,-106.592165,,,,,Konihowski / Pobran,,4327,,953
52.083263,1,5669,-106.62434,,,,,Stonebridge Common / Gordon,,5669,,954
52.139424,0,4328,-106.629427,,,,,Innovation / Perimeter Road,,4328,,955
52.079058,1,5674,-106.624879,,,,,Galloway / Stonebridge Common,,5674,,956
52.139384,1,4329,-106.629795,,,,,Innovation / Perimeter,,4329,,957
52.079068,1,5675,-106.62781,,,,,Galloway / LeValley,,5675,,958
52.131743,1,4332,-106.671254,,,,,Jamieson / Avenue B,,4332,,959
52.131871,1,4333,-106.670982,,,,,Jamieson / Idylwyld,,4333,,960
52.100324,1,4337,-106.662534,,,,,Ruth  / Victoria Ave,,4337,,961
52.135145,1,4343,-106.633615,,,,,Innovation / Lot F,,4343,,962
52.121766,1,4344,-106.681326,,,,,Avenue H / 17th Street,,4344,,963
52.078661,1,4345,-106.609321,,,,,Hunter / Sutter,,4345,,964
52.107241,1,4348,-106.621472,,,,,Taylor / Preston,,4348,,965
52.143765,0,4352,-106.591551,,,,,115th St / Dunlop,,4352,,966
52.150875,0,4354,-106.722445,,,,,37th / Nixon,,4354,,967
52.14593,1,4358,-106.598815,,,,,Central / 116th Street,,4358,,968
52.121091,1,4361,-106.760206,,,,,McCormack / Kinloch Cr,,4361,,969
52.130987,1,4362,-106.722744,,,,,Confederation / CT gasbar,,4362,,970
52.136186,1,4363,-106.560524,,,,,Kenderdine / Stodola,,4363,,971
52.107359,1,4364,-106.586808,,,,,McKercher / Holland,,4364,,972
52.121047,1,4365,-106.724626,,,,,Pendygrasse / Clancy,,4365,,973
52.136707,1,4366,-106.655647,,,,,Queen / 5th,,4366,,974
52.150869,1,4368,-106.730933,,,,,37th / Hunt,,4368,,975
52.135189,1,4370,-106.658857,,,,,3rd / 26th Street,,4370,,976
52.115331,0,4371,-106.656948,,,,,Broadway / 9th Street,,4371,,977
52.196047,0,4372,-106.646679,,,,,Millar Avenue / 66th Street,,4372,,978
52.14612,0,4373,-106.73823,,,,,Wedge / Latrace,,4373,,979
52.14265,0,4374,-106.625616,,,,,Research / Resources,,4374,,980
52.140547,1,4375,-106.625628,,,,,Resources Row / Innovation,,4375,,981
52.137197,1,5715,-106.694239,,,,,Avenue P / 29th Street,,5715,,982
52.095002,1,5676,-106.646604,,,,,Clarence / Wilson,,5676,,983
52.097591,0,5677,-106.646379,,,,,Clarence / Cascade,,5677,,984
52.139473,1,5718,-106.718295,,,,,Massey / Northumberland,,5718,,985
52.096872,1,5678,-106.646656,,,,,Clarence / Cascade,0,5678,,986
52.092881,0,5679,-106.646344,,,,,Clarence / Glasgow,,5679,,987
52.136593,0,5719,-106.721031,,,,,Milton / Northumberland,,5719,,988
52.092731,1,5680,-106.64669,,,,,Clarence / Glasgow,,5680,,989
52.136651,0,5720,-106.721416,,,,,Northumberland / Milton,,5720,,990
52.086154,0,5681,-106.646356,,,,,Clarence / Brand,,5681,,991
52.10347,1,5721,-106.610019,,,,,Arlington / Louise,0,5721,,992
52.086143,0,5682,-106.646742,,,,,Clarence / Brand,,5682,,993
52.084405,1,5683,-106.643952,,,,,Cope Way / Stonebridge,,5683,,994
52.105362,1,5722,-106.609378,,,,,Arlington / Taylor,,5722,,995
52.085174,1,5684,-106.641742,,,,,Cope Lane / Cope Crescent,,5684,,996
52.139768,1,5723,-106.721967,,,,,Massey / Matheson,,5723,,997
52.148451,0,5700,-106.669436,,,,,36th Street / Idylwyld,,5700,,998
52.079545,1,5531,-106.63277,,,,,Galloway / McIntosh,,5531,,999
52.141569,1,5724,-106.721812,,,,,Matheson / Maxwell,,5724,,1000
52.136862,1,5703,-106.759892,,,,,Kensington / Diefenbaker,,5703,,1001
52.081783,1,5532,-106.635438,,,,,Galloway / Lynd,,5532,,1002
52.143807,1,5725,-106.721298,,,,,33rd Street / Matheson,,5725,,1003
52.166719,1,5705,-106.555171,,,,,Baltzan Boulevard / Boykowich,,5705,,1004
52.154131,1,5533,-106.703407,,,,,East Hampton / McClocklin,,5533,,1005
52.13087,0,5727,-106.655988,,,,,24th & 6th Ave,,5727,,1006
52.164562,1,5707,-106.556078,,,,,Baltzan Boulevard / Akhtar,,5707,,1007
52.155136,1,5535,-106.706199,,,,,East Hampton / Denham,,5535,,1008
52.108393,1,5728,-106.608982,,,,,Arlington / Early,,5728,,1009
52.164158,1,5709,-106.56203,,,,,Baltzan / Boykowich,,5709,,1010
52.155382,1,5537,-106.710102,,,,,East Hampton / Coad Manor,,5537,,1011
52.118518,0,5729,-106.708524,,,,,Appleby / Carling,,5729,,1012
52.14396,1,5710,-106.720652,,,,,33rd Street / Matheson,,5710,,1013
52.151305,1,5538,-106.717941,,,,,Junor / McClocklin,,5538,,1014
52.118524,1,5730,-106.710528,,,,,Appleby / Wardlow,,5730,,1015
52.141362,1,5711,-106.722086,,,,,Matheson / Maxwell,,5711,,1016
52.108401,0,5546,-106.708845,,,,,Fletcher/ Jonathan,,5546,,1017
52.126242,1,5731,-106.711015,,,,,20th Street / Witney,,5731,,1018
52.144275,1,5712,-106.717687,,,,,Junor / 33rd Street,,5712,,1019
52.135455,1,5551,-106.705661,,,,,Avenue W / Rylston,,5551,,1020
52.125935,1,5732,-106.714914,,,,,Winnipeg / 20th Street,,5732,,1021
52.163285,1,5713,-106.574965,,,,,Lowe / Pohorecky,,5713,,1022
52.151451,1,5552,-106.724368,,,,,McClocklin / McKague,,5552,,1023
52.121844,1,5733,-106.714002,,,,,18th Street / Winnipeg,,5733,,1024
52.144394,0,5714,-106.698399,,,,,Edmonton / 1800 Block,,5714,,1025
52.079034,1,5554,-106.615137,,,,,Vic / Assaly,,5554,,1026
52.121516,1,5734,-106.711919,,,,,Wardlow / 18th Street,,5734,,1027
52.114823,1,5556,-106.602115,,,,,8th Street / JYSK Store,,5556,,1028
52.114558,1,5557,-106.600367,,,,,8th Street / Indigo Books,,5557,,1029
52.136543,1,5558,-106.659599,,,,,Queen / 2nd Avenue,,5558,,1030
52.156702,1,5560,-106.67308,,,,,Avenue C / 41st Street,,5560,,1031
52.112892,0,5561,-106.737665,,,,,Haida Avenue / Caen Street,,5561,,1032
52.110273,0,5562,-106.736259,,,,,Haida / Ortona,,5562,,1033
52.110875,0,5563,-106.72923,,,,,Ortona / Crerar,,5563,,1034
52.111305,0,5564,-106.72517,,,,,Ortona / Lancaster,,5564,,1035
52.114989,1,5565,-106.724157,,,,,Lancaster / 11th Street,,5565,,1036
52.115191,0,5567,-106.741395,,,,,Fairlight / 11th Street,,5567,,1037
52.135584,0,5569,-106.622547,,,,,Preston / 108th,,5569,,1038
52.114662,1,5570,-106.736133,,,,,11th Street / Crescent Boulevard,,5570,,1039
52.114838,0,5571,-106.736609,,,,,11th / Crescent Boulevard,,5571,,1040
52.173544,0,5573,-106.669832,,,,,Idylwyld Service / 52nd Street,,5573,,1041
52.175962,0,5575,-106.669784,,,,,Idylwyld Service / 3000-Block,,5575,,1042
52.182864,0,5577,-106.669802,,,,,Idylwyld Service / 3300-Block,,5577,,1043
52.186755,0,5579,-106.670141,,,,,Idylwyld Service / 60th Street,,5579,,1044
52.194891,0,5584,-106.674765,,,,,Marquis Dr / 100 Block,,5584,,1045
52.19464,0,5585,-106.676766,,,,,Marquis / Costco,,5585,,1046
52.193483,1,5587,-106.684724,,,,,Bill Hunter / Marquis,,5587,,1047
52.192172,0,5588,-106.682986,,,,,Apex / Bill Hunter,,5588,,1048
52.192336,0,5589,-106.678137,,,,,Apex / Thatcher,,5589,,1049
52.193716,1,5590,-106.677743,,,,,Thatcher / Marquis,,5590,,1050
52.126071,0,5591,-106.709708,,,,,20th Street / Witney,,5591,,1051
52.202189,1,5592,-106.637393,,,,,71st Street / Case New Holland,,5592,,1052
52.103098,1,5593,-106.596679,,,,,Kingsmere / Taylor,,5593,,1053
52.101857,1,5594,-106.598393,,,,,Kingsmere / Costigan,,5594,,1054
52.15158,1,5595,-106.592601,,,,,Rever Road / Attridge,,5595,,1055
52.143053,1,5596,-106.622599,,,,,Preston / 115th Street,,5596,,1056
52.142473,1,5597,-106.622916,,,,,Preston Avenue / Research,,5597,,1057
52.150878,1,5598,-106.592316,,,,,Attridge Drive / Rever Road,,5598,,1058
52.151098,1,5599,-106.593918,,,,,Attridge Drive / Rever,0,5599,,1059
52.140393,1,5601,-106.564028,,,,,Kenderdine / Steiger,,5601,,1060
52.195767,0,5602,-106.639972,,,,,Kochar / Sarcan,,5602,,1061
52.142503,1,5603,-106.566801,,,,,Kenderdine / Vincent,,5603,,1062
52.143874,1,5604,-106.572517,,,,,Kenderdine / 2420 Kenderdine,,5604,,1063
52.143861,1,5605,-106.576102,,,,,115th Street / Kenderdine,,5605,,1064
52.093315,1,5606,-106.626416,,,,,Wilson / Deborah,,5606,,1065
